448470,3,1,3,2,-3.5599999,-2.75,251.63,0.01475,-0.22418749,0.76581252
448516,3,1,3,2,-3.5599999,-2.75,251.63,0.019625001,-0.1095,0.79668748
448541,3,1,3,2,-3.5599999,-2.75,251.63,-0.055312499,-0.108375,0.88756251
448655,3,1,3,2,-3.5,-2.75,251.63,-0.014375,-0.221625,0.82612503
448680,3,1,3,2,-3.4400001,-2.75,251.56,-0.1905625,0.22668751,1.1254375
448727,3,1,3,2,-3.5,-2.75,251.63,-0.071500003,0.015,1.01175
448842,3,1,3,2,-3.4400001,-2.75,251.56,-0.052000001,0.079999998,0.93906248
448867,3,1,3,2,-3.3800001,-2.75,251.56,-0.12325,0.18637501,1.0454375
448912,3,1,3,2,-3.4400001,-2.75,251.63,0.050375,-0.17012499,0.76993752
449006,3,1,3,2,-3.4400001,-2.75,251.63,0.066187501,-0.239375,0.75650001
449052,3,1,3,2,-3.4400001,-2.75,251.63,-0.059,0.062937498,0.95343751
449098,3,1,3,2,-3.4400001,-2.75,251.63,0.041812502,-0.26137501,0.79549998
449192,3,1,3,2,-3.4400001,-2.75,251.63,0.0079375003,-0.16643751,0.87843752
449238,3,1,3,2,-3.4400001,-2.75,251.63,-0.1531875,0.13225,1.0215625
449263,3,1,3,2,-3.4400001,-2.75,251.56,-0.114,0.093625002,1.0446875
449378,3,1,3,2,-3.4400001,-2.75,251.56,-0.0046250001,-0.1260625,0.87756252
449403,3,1,3,2,-3.4400001,-2.75,251.56,-0.052312501,-0.032625001,0.89368749
449449,3,1,3,2,-3.4400001,-2.75,251.56,0.017375,-0.1563125,0.87306249
449564,3,1,3,2,-3.5,-2.8099999,251.56,0.027375,-0.199,0.83037502
449589,3,1,3,2,-3.5599999,-2.8099999,251.56,0.0405,0.154,1.066125
449635,3,1,3,2,-3.5599999,-2.8099999,251.5,-0.057062499,-0.0070624999,1.0107501
449749,3,1,3,2,-3.5599999,-2.8099999,251.5,-0.061875001,-0.045499999,0.99550003
449775,3,1,3,2,-3.5,-2.8099999,251.44,-0.106875,0.15800001,0.99487501
449821,3,1,3,2,-3.5,-2.8099999,251.5,-0.17925,0.197375,0.80825001
449915,3,1,3,2,-3.4400001,-2.8099999,251.56,0.046875,-0.1961875,0.86412501
449960,3,1,3,2,-3.4400001,-2.8099999,251.63,0.0014375,-0.1141875,0.90074998
449985,3,1,3,2,-3.4400001,-2.8099999,251.63,-0.072499998,0.055937499,0.9848125
450100,3,1,3,2,-3.3800001,-2.8099999,251.5,-0.1070625,0.082125001,1.055625
450126,3,1,3,2,-3.3800001,-2.8099999,251.56,-0.057875,0.0714375,0.93206251
