2020-09-14T09:17:33.000,3,3,3,3,179.9375,7.1875,17.5,-0.115875,0.00025000001,0.9411875,0.21092039,56.953651,24.080816
2020-09-14T09:17:33.012,3,3,3,3,179.9375,7.1875,17.5,-0.115875,0.015,0.94406247,0.21092039,56.953651,24.080816
2020-09-14T09:17:33.024,3,3,3,3,179.9375,7.1875,17.5,-0.1210625,-0.001,0.94406247,0.21092039,56.953651,24.080816
2020-09-14T09:17:33.036,3,3,3,3,179.9375,7.1875,17.5,-0.116875,0.0010625001,0.94262499,0.21092039,56.953651,24.080816
2020-09-14T09:17:33.048,3,3,3,3,179.9375,7.1875,17.5,-0.11725,-0.0001875,0.94068748,0.21092039,56.953651,24.080816
